record_id,plant_id,date,energy_source,region,production_mwh,efficiency_pct,operating_cost,revenue,co2_emissions_tons,downtime_hours,maintenance_flag,profit,year,month,quarter,month_name,is_renewable,profit_margin,cost_per_mwh,revenue_per_mwh,carbon_intensity,efficiency_zscore,is_anomaly,rolling_7d_production,rolling_30d_revenue
REC0002526,PLT026,2025-07-19,Hydro,Southwest,17192.32,71.2,257884.73,967863.47,171.92,1.4,0,709978.74,2025,7,3,Jul,1,73.36,15.0,56.3,0.01,-0.784,0,17089.45,1329690.68
REC0002538,PLT038,2025-07-19,Biomass,Southwest,6114.41,67.78,232347.41,497044.43,1406.31,0.12,0,264697.02,2025,7,3,Jul,1,53.25,38.0,81.29,0.23,-1.077,0,6703.36,490612.85
REC0002550,PLT050,2025-07-19,Natural Gas,West Coast,23495.78,98.74,1057310.12,1867090.1,10573.1,0.15,0,809779.98,2025,7,3,Jul,0,43.37,45.0,79.46,0.45,1.579,0,21289.83,1518049.4
REC0002525,PLT025,2025-07-19,Geothermal,West Coast,11039.31,79.92,309100.57,774094.32,551.97,0.84,0,464993.74999999994,2025,7,3,Jul,1,60.07,28.0,70.12,0.05,-0.035,0,11376.45,788651.08
REC0002523,PLT023,2025-07-19,Natural Gas,Southeast,28578.73,87.29,1286042.92,2186525.81,12860.43,0.3,0,900482.8900000001,2025,7,3,Jul,0,41.18,45.0,76.51,0.45,0.597,0,29376.83,2064924.85
REC0002524,PLT024,2025-07-19,Hydro,Northeast,7733.83,75.2,116007.49,488625.04,77.34,1.19,0,372617.55,2025,7,3,Jul,1,76.26,15.0,63.18,0.01,-0.44,0,6759.34,571280.42
REC0002501,PLT001,2025-07-19,Wind,Northeast,4924.42,69.98,147732.73,356221.96,0.0,1.38,0,208489.23,2025,7,3,Jul,1,58.53,30.0,72.34,0.0,-0.888,0,4513.07,334007.58
REC0002502,PLT002,2025-07-19,Coal,West Coast,24361.82,83.71,852663.8,2043988.93,19976.69,0.97,0,1191325.13,2025,7,3,Jul,0,58.28,35.0,83.9,0.82,0.29,0,24263.53,1782289.3
REC0002503,PLT003,2025-07-19,Nuclear,Northeast,45314.55,84.52,906291.04,2650905.31,0.0,1.86,0,1744614.27,2025,7,3,Jul,0,65.81,20.0,58.5,0.0,0.359,0,44036.89,2989457.37
REC0002504,PLT004,2025-07-19,Geothermal,West Coast,3715.16,88.62,104024.56,284804.15,185.76,0.9,0,180779.59000000003,2025,7,3,Jul,1,63.48,28.0,76.66,0.05,0.711,0,3376.37,242581.85
REC0002505,PLT005,2025-07-19,Geothermal,Southeast,8452.43,73.58,236667.92,533626.42,422.62,1.9,0,296958.5,2025,7,3,Jul,1,55.65,28.0,63.13,0.05,-0.579,0,9105.11,630064.23
REC0002507,PLT007,2025-07-19,Geothermal,Northeast,7129.94,69.88,199638.19,567543.64,356.5,1.86,0,367905.45,2025,7,3,Jul,1,64.82,28.0,79.6,0.05,-0.897,0,7500.68,571371.72
REC0002508,PLT008,2025-07-19,Nuclear,Midwest,18489.75,73.9,369794.99,1456040.26,0.0,0.23,0,1086245.27,2025,7,3,Jul,0,74.6,20.0,78.75,0.0,-0.552,0,19650.1,1433192.83
REC0002509,PLT009,2025-07-19,Natural Gas,Southwest,31732.13,77.27,1427945.9,2136416.18,14279.46,1.42,0,708470.2800000003,2025,7,3,Jul,0,33.16,45.0,67.33,0.45,-0.263,0,36500.45,2454088.34
REC0002510,PLT010,2025-07-19,Solar,Midwest,8053.43,99.0,201335.71,593997.42,0.0,0.03,0,392661.7100000001,2025,7,3,Jul,1,66.1,25.0,73.76,0.0,1.602,0,8053.43,559002.45
REC0002511,PLT011,2025-07-19,Solar,Northeast,22985.06,99.0,574626.58,1897446.78,0.0,0.31,0,1322820.2000000002,2025,7,3,Jul,1,69.72,25.0,82.55,0.0,1.602,0,22985.06,1596954.58
REC0002506,PLT006,2025-07-19,Geothermal,West Coast,9512.88,72.66,266360.71,658229.92,475.64,1.47,0,391869.21,2025,7,3,Jul,1,59.53,28.0,69.19,0.05,-0.658,0,9834.27,676532.21
REC0002513,PLT013,2025-07-19,Geothermal,West Coast,9423.82,88.74,263866.99,710076.56,471.19,0.37,0,446209.57000000007,2025,7,3,Jul,1,62.84,28.0,75.35,0.05,0.721,0,8283.19,572564.08
REC0002514,PLT014,2025-07-19,Coal,Southwest,21233.46,94.37,743171.23,1610256.97,17411.44,1.57,0,867085.74,2025,7,3,Jul,0,53.85,35.0,75.84,0.82,1.204,0,18963.33,1347932.29
REC0002515,PLT015,2025-07-19,Wind,Northeast,7744.67,56.23,232340.01,461555.69,0.0,1.27,0,229215.68,2025,7,3,Jul,1,49.66,30.0,59.6,0.0,-2.068,0,8444.18,648432.35
REC0002516,PLT016,2025-07-19,Solar,Northeast,8891.56,99.0,222288.93,566864.7,0.0,0.35,0,344575.76999999996,2025,7,3,Jul,1,60.79,25.0,63.75,0.0,1.602,0,8793.49,620693.33
REC0002517,PLT017,2025-07-19,Geothermal,Southeast,9651.23,68.64,270234.43,739691.86,482.56,1.95,0,469457.43,2025,7,3,Jul,1,63.47,28.0,76.64,0.05,-1.003,0,10701.69,758464.03
REC0002518,PLT018,2025-07-19,Solar,Southeast,18343.51,92.22,458587.64,1280825.23,0.0,0.31,0,822237.59,2025,7,3,Jul,1,64.2,25.0,69.82,0.0,1.02,0,19315.84,1364472.69
REC0002519,PLT019,2025-07-19,Biomass,Southeast,5773.99,83.66,219411.76,366003.09,1328.02,0.8,0,146591.33000000002,2025,7,3,Jul,1,40.05,38.0,63.39,0.23,0.285,0,5494.53,363487.4
REC0002520,PLT020,2025-07-19,Wind,Southeast,11169.83,59.67,335095.04,769825.05,0.0,1.11,0,434730.01000000007,2025,7,3,Jul,1,56.47,30.0,68.92,0.0,-1.773,0,11796.71,866535.81
REC0002521,PLT021,2025-07-19,Natural Gas,Midwest,18502.23,97.31,832600.55,1174813.94,8326.01,1.59,0,342213.3899999999,2025,7,3,Jul,0,29.13,45.0,63.5,0.45,1.457,0,16990.96,1197947.42
REC0002512,PLT012,2025-07-19,Hydro,Midwest,5345.21,62.85,80178.22,426235.7,53.45,0.29,0,346057.48,2025,7,3,Jul,1,81.19,15.0,79.74,0.01,-1.5,0,5442.38,462973.05
REC0002522,PLT022,2025-07-19,Solar,West Coast,11853.97,99.0,296349.19,807306.63,0.0,1.32,0,510957.44,2025,7,3,Jul,1,63.29,25.0,68.1,0.0,1.602,0,11803.01,830260.9
REC0002586,PLT036,2025-07-20,Natural Gas,Northeast,11046.45,77.83,497090.45,676571.79,4970.9,1.54,0,179481.34000000003,2025,7,3,Jul,0,26.53,45.0,61.25,0.45,-0.215,0,12792.47,892046.14
REC0002585,PLT035,2025-07-20,Wind,Midwest,9337.52,57.85,280125.59,620629.97,0.0,0.94,0,340504.37999999995,2025,7,3,Jul,1,54.86,30.0,66.47,0.0,-1.929,0,10908.96,727928.41
REC0002584,PLT034,2025-07-20,Biomass,West Coast,7990.32,79.77,303631.99,495710.53,1837.77,1.24,0,192078.54000000004,2025,7,3,Jul,1,38.75,38.0,62.04,0.23,-0.048,0,7675.4,562504.0
REC0002583,PLT033,2025-07-20,Solar,Southeast,8914.81,99.0,222870.17,628391.86,0.0,1.34,0,405521.68999999994,2025,7,3,Jul,1,64.53,25.0,70.49,0.0,1.602,0,8895.73,627891.53
REC0002578,PLT028,2025-07-20,Wind,Southwest,11606.28,63.92,348188.44,649866.72,0.0,1.56,1,301678.27999999997,2025,7,3,Jul,1,46.42,30.0,55.99,0.0,-1.408,0,12064.15,813848.04
REC0002581,PLT031,2025-07-20,Natural Gas,Midwest,29193.88,92.92,1313724.67,2399175.63,13137.25,0.92,0,1085450.96,2025,7,3,Jul,0,45.24,45.0,82.18,0.45,1.08,0,28429.55,1980726.6
REC0002580,PLT030,2025-07-20,Geothermal,Northeast,10394.97,79.79,291059.13,599163.85,519.75,1.78,0,308104.72,2025,7,3,Jul,1,51.42,28.0,57.64,0.05,-0.047,0,9946.38,731654.48
REC0002579,PLT029,2025-07-20,Solar,Northeast,19904.14,99.0,497603.4,1451430.84,0.0,0.51,0,953827.4400000001,2025,7,3,Jul,1,65.72,25.0,72.92,0.0,1.602,0,19726.68,1355485.67
REC0002587,PLT037,2025-07-20,Natural Gas,Southwest,16136.0,99.0,726119.85,1183756.75,7261.2,1.06,0,457636.9,2025,7,3,Jul,0,38.66,45.0,73.36,0.45,1.602,0,14618.75,1050533.86
REC0002582,PLT032,2025-07-20,Biomass,Midwest,5742.54,75.22,218216.69,482684.53,1320.79,1.41,0,264467.84,2025,7,3,Jul,1,54.79,38.0,84.05,0.23,-0.439,0,5597.38,397659.38
REC0002588,PLT038,2025-07-20,Biomass,Southwest,6054.08,67.11,230055.18,399029.48,1392.44,0.38,0,168974.3,2025,7,3,Jul,1,42.35,38.0,65.91,0.23,-1.135,0,6634.55,488136.32
REC0002600,PLT050,2025-07-20,Natural Gas,West Coast,19892.0,83.6,895139.99,1136120.35,8951.4,0.43,0,240980.3600000001,2025,7,3,Jul,0,21.21,45.0,57.11,0.45,0.28,0,21156.9,1500843.95
REC0002590,PLT040,2025-07-20,Geothermal,West Coast,3709.34,79.09,103861.6,278294.65,185.47,1.97,0,174433.05000000002,2025,7,3,Jul,1,62.68,28.0,75.03,0.05,-0.107,0,3748.24,266380.24
REC0002591,PLT041,2025-07-20,Nuclear,Midwest,19805.95,91.45,396118.95,1437373.69,0.0,0.82,0,1041254.74,2025,7,3,Jul,0,72.44,20.0,72.57,0.0,0.954,0,18417.78,1297065.78
REC0002592,PLT042,2025-07-20,Natural Gas,West Coast,33943.65,82.59,1527464.28,2135197.78,15274.64,1.96,0,607733.4999999998,2025,7,3,Jul,0,28.46,45.0,62.9,0.45,0.194,0,34970.42,2494132.07
REC0002593,PLT043,2025-07-20,Natural Gas,Midwest,14321.73,99.0,644477.86,1149258.69,6444.78,0.36,0,504780.82999999996,2025,7,3,Jul,0,43.92,45.0,80.25,0.45,1.602,0,13682.07,931735.1
REC0002594,PLT044,2025-07-20,Nuclear,Northeast,45042.62,93.03,900852.44,3671130.17,0.0,0.55,0,2770277.73,2025,7,3,Jul,0,75.46,20.0,81.5,0.0,1.09,0,40803.89,2757372.45
REC0002595,PLT045,2025-07-20,Coal,Midwest,18349.98,85.8,642249.47,1009491.48,15046.99,0.92,0,367242.01,2025,7,3,Jul,0,36.38,35.0,55.01,0.82,0.469,0,16919.55,1268931.75
REC0002596,PLT046,2025-07-20,Nuclear,West Coast,17034.65,70.78,340693.01,974200.34,0.0,1.64,0,633507.33,2025,7,3,Jul,0,65.03,20.0,57.19,0.0,-0.82,0,18787.27,1273736.43
REC0002597,PLT047,2025-07-20,Biomass,Southeast,4608.44,66.95,175120.67,334559.79,1059.94,1.78,0,159439.11999999997,2025,7,3,Jul,1,47.66,38.0,72.6,0.23,-1.148,0,5176.43,374676.92
REC0002598,PLT048,2025-07-20,Solar,Northeast,8694.36,99.0,217358.94,596145.34,0.0,1.15,0,378786.39999999997,2025,7,3,Jul,1,63.54,25.0,68.57,0.0,1.602,0,8619.7,577078.21
REC0002599,PLT049,2025-07-20,Geothermal,Southwest,9130.48,76.26,255653.58,536112.72,456.52,1.22,0,280459.14,2025,7,3,Jul,1,52.31,28.0,58.72,0.05,-0.349,0,9812.31,679846.43
REC0002577,PLT027,2025-07-20,Wind,Southeast,6731.64,58.35,201949.25,531836.5,0.0,0.42,0,329887.25,2025,7,3,Jul,1,62.03,30.0,79.01,0.0,-1.886,0,7039.78,546295.77
REC0002589,PLT039,2025-07-20,Nuclear,Northeast,23575.78,80.18,471515.65,1825288.74,0.0,0.8,0,1353773.0899999999,2025,7,3,Jul,0,74.17,20.0,77.42,0.0,-0.013,0,23541.45,1703703.38
REC0002576,PLT026,2025-07-20,Hydro,Southwest,14294.35,59.2,214415.18,922819.72,142.94,1.63,0,708404.54,2025,7,3,Jul,1,76.77,15.0,64.56,0.01,-1.813,0,16717.86,1307196.25
REC0002557,PLT007,2025-07-20,Geothermal,Northeast,7454.49,73.06,208725.72,451901.77,372.72,1.86,0,243176.05000000002,2025,7,3,Jul,1,53.81,28.0,60.62,0.05,-0.624,0,7427.17,569785.32
REC0002574,PLT024,2025-07-20,Hydro,Northeast,6668.64,64.85,100029.57,416173.01,66.69,1.66,0,316143.44,2025,7,3,Jul,1,75.96,15.0,62.41,0.01,-1.329,0,6637.13,562081.77
REC0002551,PLT001,2025-07-20,Wind,Northeast,5141.76,73.07,154252.67,404018.27,0.0,0.77,0,249765.6,2025,7,3,Jul,1,61.82,30.0,78.58,0.0,-0.623,0,4659.03,337975.67
REC0002552,PLT002,2025-07-20,Coal,West Coast,26043.45,89.49,911520.84,2006883.41,21355.63,0.86,0,1095362.5699999998,2025,7,3,Jul,0,54.58,35.0,77.06,0.82,0.786,0,24852.43,1802372.48
REC0002553,PLT003,2025-07-20,Nuclear,Northeast,45881.45,85.58,917629.08,2680333.79,0.0,0.89,0,1762704.71,2025,7,3,Jul,0,65.76,20.0,58.42,0.0,0.45,0,44026.36,2977507.24
REC0002554,PLT004,2025-07-20,Geothermal,West Coast,3169.25,75.6,88739.05,196851.02,158.46,1.89,0,108111.96999999999,2025,7,3,Jul,1,54.92,28.0,62.11,0.05,-0.406,0,3328.08,242088.16
REC0002555,PLT005,2025-07-20,Geothermal,Southeast,8042.02,70.01,225176.5,644946.15,402.1,0.21,0,419769.65,2025,7,3,Jul,1,65.09,28.0,80.2,0.05,-0.886,0,9053.71,633240.11
REC0002556,PLT006,2025-07-20,Geothermal,West Coast,9389.83,71.72,262915.31,668078.64,469.49,1.27,0,405163.33,2025,7,3,Jul,1,60.65,28.0,71.15,0.05,-0.739,0,9637.33,671824.79
REC0002558,PLT008,2025-07-20,Nuclear,Midwest,23126.09,92.43,462521.84,1438671.51,0.0,0.59,1,976149.6699999999,2025,7,3,Jul,0,67.85,20.0,62.21,0.0,1.038,0,20402.14,1425334.96
REC0002559,PLT009,2025-07-20,Natural Gas,Southwest,40658.24,99.0,1829620.73,2616471.22,18296.21,1.2,0,786850.4900000002,2025,7,3,Jul,0,30.07,45.0,64.35,0.45,1.602,0,36500.45,2458444.32
REC0002560,PLT010,2025-07-20,Solar,Midwest,8053.43,99.0,201335.71,538371.46,0.0,1.38,0,337035.75,2025,7,3,Jul,1,62.6,25.0,66.85,0.0,1.602,0,8053.43,554781.59
REC0002561,PLT011,2025-07-20,Solar,Northeast,22985.06,99.0,574626.58,1449916.83,0.0,1.81,0,875290.2500000001,2025,7,3,Jul,1,60.37,25.0,63.08,0.0,1.602,0,22985.06,1584844.29
REC0002562,PLT012,2025-07-20,Hydro,Midwest,4931.57,57.99,73973.6,365840.83,49.32,1.54,0,291867.23,2025,7,3,Jul,1,79.78,15.0,74.18,0.01,-1.917,0,5332.18,458755.67
REC0002575,PLT025,2025-07-20,Geothermal,West Coast,10591.29,76.68,296556.0,699763.88,529.56,0.41,0,403207.88,2025,7,3,Jul,1,57.62,28.0,66.07,0.05,-0.313,0,11301.16,784296.72
REC0002564,PLT014,2025-07-20,Coal,Southwest,19274.76,85.67,674616.45,1588150.95,15805.3,1.93,0,913534.5,2025,7,3,Jul,0,57.52,35.0,82.4,0.82,0.458,0,18921.29,1369096.54
REC0002563,PLT013,2025-07-20,Geothermal,West Coast,9388.71,88.4,262883.75,640663.99,469.44,0.59,0,377780.24,2025,7,3,Jul,1,58.97,28.0,68.24,0.05,0.692,0,8512.52,578808.8
REC0002572,PLT022,2025-07-20,Solar,West Coast,11853.97,99.0,296349.19,864846.63,0.0,1.03,0,568497.44,2025,7,3,Jul,1,65.73,25.0,72.96,0.0,1.602,0,11803.01,831018.46
REC0002571,PLT021,2025-07-20,Natural Gas,Midwest,16294.76,85.7,733264.32,1250558.89,7332.64,0.96,0,517294.56999999995,2025,7,3,Jul,0,41.37,45.0,76.75,0.45,0.461,0,16769.91,1189821.24
REC0002570,PLT020,2025-07-20,Wind,Southeast,14056.99,75.09,421709.81,857790.64,0.0,1.27,0,436080.83,2025,7,3,Jul,1,50.84,30.0,61.02,0.0,-0.45,0,12285.85,865346.7
REC0002569,PLT019,2025-07-20,Biomass,Southeast,5077.33,73.57,192938.58,309115.73,1167.79,1.48,0,116177.15,2025,7,3,Jul,1,37.58,38.0,60.88,0.23,-0.58,0,5465.42,360842.96
REC0002573,PLT023,2025-07-20,Natural Gas,Southeast,28254.7,86.3,1271461.28,2176721.47,12714.61,1.24,0,905260.1900000002,2025,7,3,Jul,0,41.59,45.0,77.04,0.45,0.512,0,29772.99,2063418.31
REC0002567,PLT017,2025-07-20,Geothermal,Southeast,9369.7,66.64,262351.49,764677.65,468.48,0.46,0,502326.16000000003,2025,7,3,Jul,1,65.69,28.0,81.61,0.05,-1.175,0,10467.98,760494.55
REC0002566,PLT016,2025-07-20,Solar,Northeast,8281.32,92.21,207032.92,650548.13,0.0,0.47,1,443515.20999999996,2025,7,3,Jul,1,68.18,25.0,78.56,0.0,1.019,0,8791.49,617611.4
REC0002565,PLT015,2025-07-20,Wind,Northeast,8440.85,61.28,253225.42,705164.89,0.0,1.02,0,451939.47,2025,7,3,Jul,1,64.09,30.0,83.54,0.0,-1.635,0,8421.97,650217.41
REC0002568,PLT018,2025-07-20,Solar,Southeast,18294.22,91.97,457355.48,1154062.42,0.0,0.88,0,696706.94,2025,7,3,Jul,1,60.37,25.0,63.08,0.0,0.999,0,19116.18,1349422.55
REC0002637,PLT037,2025-07-21,Natural Gas,Southwest,15063.55,92.42,677859.59,1160113.62,6778.6,0.41,0,482254.03000000014,2025,7,3,Jul,0,41.57,45.0,77.01,0.45,1.037,0,14828.37,1056181.45
REC0002628,PLT028,2025-07-21,Wind,Southwest,13148.55,72.42,394456.5,824456.04,0.0,1.55,1,429999.54000000004,2025,7,3,Jul,1,52.16,30.0,62.7,0.0,-0.679,0,12033.57,815651.72
REC0002629,PLT029,2025-07-21,Solar,Northeast,19904.14,99.0,497603.4,1462476.76,0.0,0.19,0,964873.36,2025,7,3,Jul,1,65.98,25.0,73.48,0.0,1.602,0,19726.68,1367562.32
REC0002630,PLT030,2025-07-21,Geothermal,Northeast,11434.86,87.77,320176.2,742965.39,571.74,0.87,0,422789.19,2025,7,3,Jul,1,56.91,28.0,64.97,0.05,0.638,0,10157.51,736767.57
REC0002631,PLT031,2025-07-21,Natural Gas,Midwest,27062.47,86.13,1217810.96,1622036.99,12178.11,0.75,1,404226.03,2025,7,3,Jul,0,24.92,45.0,59.94,0.45,0.497,0,28265.4,1971411.02
REC0002632,PLT032,2025-07-21,Biomass,Midwest,5682.45,74.43,215933.28,444806.05,1306.96,0.7,0,228872.77,2025,7,3,Jul,1,51.45,38.0,78.28,0.23,-0.507,0,5486.82,396196.32
REC0002633,PLT033,2025-07-21,Solar,Southeast,8914.81,99.0,222870.17,740721.97,0.0,1.08,0,517851.79999999993,2025,7,3,Jul,1,69.91,25.0,83.09,0.0,1.602,0,8895.73,634489.73
REC0002634,PLT034,2025-07-21,Biomass,West Coast,7085.34,70.73,269242.94,404019.16,1629.63,1.54,0,134776.21999999997,2025,7,3,Jul,1,33.36,38.0,57.02,0.23,-0.824,0,7632.47,557949.03
REC0002635,PLT035,2025-07-21,Wind,Midwest,11327.58,70.18,339827.33,680434.75,0.0,0.57,0,340607.42,2025,7,3,Jul,1,50.06,30.0,60.07,0.0,-0.871,0,10795.26,724922.92
REC0002636,PLT036,2025-07-21,Natural Gas,Northeast,14050.44,99.0,632269.76,973187.62,6322.7,1.69,0,340917.86,2025,7,3,Jul,0,35.03,45.0,69.26,0.45,1.602,0,12904.85,899777.22
REC0002638,PLT038,2025-07-21,Biomass,Southwest,6141.97,68.09,233394.84,494985.07,1412.65,1.66,0,261590.23,2025,7,3,Jul,1,52.85,38.0,80.59,0.23,-1.051,0,6469.11,488161.16
REC0002650,PLT050,2025-07-21,Natural Gas,West Coast,22818.94,95.9,1026852.14,1749213.35,10268.52,1.88,0,722361.2100000001,2025,7,3,Jul,0,41.3,45.0,76.66,0.45,1.336,0,21154.07,1508787.11
REC0002640,PLT040,2025-07-21,Geothermal,West Coast,3121.53,66.56,87402.73,199556.49,156.08,0.75,0,112153.76,2025,7,3,Jul,1,56.2,28.0,63.93,0.05,-1.182,0,3688.14,263862.45
REC0002641,PLT041,2025-07-21,Nuclear,Midwest,16273.2,75.14,325464.06,1059374.09,0.0,0.16,0,733910.03,2025,7,3,Jul,0,69.28,20.0,65.1,0.0,-0.446,0,18054.08,1280805.05
REC0002642,PLT042,2025-07-21,Natural Gas,West Coast,37298.34,90.76,1678425.22,2518202.52,16784.25,1.04,0,839777.3,2025,7,3,Jul,0,33.35,45.0,67.52,0.45,0.895,0,35675.16,2486593.03
REC0002643,PLT043,2025-07-21,Natural Gas,Midwest,11847.31,81.9,533128.76,894190.75,5331.29,1.98,0,361061.99,2025,7,3,Jul,0,40.38,45.0,75.48,0.45,0.134,0,13368.26,930766.6
REC0002644,PLT044,2025-07-21,Nuclear,Northeast,36441.01,75.26,728820.15,3059534.75,0.0,0.3,0,2330714.6,2025,7,3,Jul,0,76.18,20.0,83.96,0.0,-0.435,0,39690.6,2765685.63
REC0002645,PLT045,2025-07-21,Coal,Midwest,17513.71,81.89,612979.73,1118835.17,14361.24,0.63,0,505855.43999999994,2025,7,3,Jul,0,45.21,35.0,63.88,0.82,0.134,0,17244.1,1255934.69
REC0002646,PLT046,2025-07-21,Nuclear,West Coast,20669.06,85.88,413381.24,1181289.84,0.0,0.88,0,767908.6000000001,2025,7,3,Jul,0,65.01,20.0,57.15,0.0,0.476,0,19175.67,1264459.09
REC0002647,PLT047,2025-07-21,Biomass,Southeast,5347.24,77.68,203195.2,331448.14,1229.87,0.29,0,128252.94,2025,7,3,Jul,1,38.69,38.0,61.98,0.23,-0.228,0,5182.52,374339.13
REC0002648,PLT048,2025-07-21,Solar,Northeast,8305.59,94.57,207639.8,586555.91,0.0,0.62,1,378916.11000000004,2025,7,3,Jul,1,64.6,25.0,70.62,0.0,1.222,0,8564.16,578754.02
REC0002649,PLT049,2025-07-21,Geothermal,Southwest,10180.54,85.03,285055.12,599939.71,509.03,0.97,0,314884.58999999997,2025,7,3,Jul,1,52.49,28.0,58.93,0.05,0.403,0,9816.46,681399.09
REC0002627,PLT027,2025-07-21,Wind,Southeast,7314.5,63.4,219434.9,522642.37,0.0,2.0,0,303207.47,2025,7,3,Jul,1,58.01,30.0,71.45,0.0,-1.453,0,7101.18,541590.32
REC0002639,PLT039,2025-07-21,Nuclear,Northeast,24115.41,82.02,482308.17,1953534.98,0.0,0.88,0,1471226.81,2025,7,3,Jul,0,75.31,20.0,81.01,0.0,0.145,0,23372.05,1714913.3
REC0002626,PLT026,2025-07-21,Hydro,Southwest,14590.97,60.43,218864.51,974069.51,145.91,0.87,0,755205.0,2025,7,3,Jul,1,77.53,15.0,66.76,0.01,-1.708,0,16209.53,1295905.8
REC0002625,PLT025,2025-07-21,Geothermal,West Coast,11877.16,85.99,332560.4,765779.54,593.86,0.35,0,433219.14,2025,7,3,Jul,1,56.57,28.0,64.47,0.05,0.485,0,11324.02,784327.74
REC0002624,PLT024,2025-07-21,Hydro,Northeast,6119.63,59.51,91794.41,345154.06,61.2,1.72,0,253359.65,2025,7,3,Jul,1,73.4,15.0,56.4,0.01,-1.787,0,6413.34,549657.02
REC0002602,PLT002,2025-07-21,Coal,West Coast,25837.99,88.78,904329.72,1790210.3,21187.15,1.01,0,885880.5800000001,2025,7,3,Jul,0,49.48,35.0,69.29,0.82,0.725,0,24944.21,1810545.39
REC0002603,PLT003,2025-07-21,Nuclear,Northeast,47045.22,87.75,940904.41,3283073.43,0.0,1.75,0,2342169.02,2025,7,3,Jul,0,71.34,20.0,69.79,0.0,0.636,0,45080.82,2994203.15
REC0002604,PLT004,2025-07-21,Geothermal,West Coast,3223.52,76.89,90258.45,263137.98,161.18,0.84,0,172879.52999999997,2025,7,3,Jul,1,65.7,28.0,81.63,0.05,-0.295,0,3358.63,242776.67
REC0002605,PLT005,2025-07-21,Geothermal,Southeast,9745.63,84.84,272877.68,738481.48,487.28,0.32,0,465603.8,2025,7,3,Jul,1,63.05,28.0,75.78,0.05,0.387,0,9225.12,638278.02
REC0002606,PLT006,2025-07-21,Geothermal,West Coast,11236.69,85.83,314627.36,654444.6,561.83,0.12,0,339817.24,2025,7,3,Jul,1,51.92,28.0,58.24,0.05,0.472,0,9948.12,673369.45
REC0002607,PLT007,2025-07-21,Geothermal,Northeast,8248.65,80.85,230962.12,458506.82,412.43,0.54,0,227544.7,2025,7,3,Jul,1,49.63,28.0,55.59,0.05,0.044,0,7471.02,568186.69
REC0002608,PLT008,2025-07-21,Nuclear,Midwest,17579.72,70.26,351594.41,1300127.7,0.0,0.83,0,948533.29,2025,7,3,Jul,0,72.96,20.0,73.96,0.0,-0.864,0,20222.88,1405644.31
REC0002609,PLT009,2025-07-21,Natural Gas,Southwest,32020.35,77.97,1440915.83,2131682.23,14409.16,0.85,1,690766.3999999999,2025,7,3,Jul,0,32.4,45.0,66.57,0.45,-0.203,0,36323.19,2441082.75
REC0002610,PLT010,2025-07-21,Solar,Midwest,7849.92,96.5,196247.93,441023.82,0.0,0.18,0,244775.89,2025,7,3,Jul,1,55.5,25.0,56.18,0.0,1.387,0,8024.36,552356.31
REC0002611,PLT011,2025-07-21,Solar,Northeast,22985.06,99.0,574626.58,1728719.04,0.0,1.49,0,1154092.46,2025,7,3,Jul,1,66.76,25.0,75.21,0.0,1.602,0,22985.06,1598357.52
REC0002612,PLT012,2025-07-21,Hydro,Midwest,6448.72,75.83,96730.84,500133.89,64.49,0.49,0,403403.05000000005,2025,7,3,Jul,1,80.66,15.0,77.56,0.01,-0.386,0,5559.67,455245.28
REC0002601,PLT001,2025-07-21,Wind,Northeast,5272.37,74.93,158171.19,323849.1,0.0,0.67,0,165677.90999999997,2025,7,3,Jul,1,51.16,30.0,61.42,0.0,-0.464,0,4681.04,337744.2
REC0002614,PLT014,2025-07-21,Coal,Southwest,16037.78,71.28,561322.15,993300.84,13150.98,1.5,0,431978.68999999994,2025,7,3,Jul,0,43.49,35.0,61.94,0.82,-0.777,0,18518.2,1353226.68
REC0002615,PLT015,2025-07-21,Wind,Northeast,9322.79,67.69,279683.57,575354.79,0.0,0.09,0,295671.22000000003,2025,7,3,Jul,1,51.39,30.0,61.71,0.0,-1.085,0,8401.9,647287.95
REC0002616,PLT016,2025-07-21,Solar,Northeast,8891.56,99.0,222288.93,576424.8,0.0,0.71,0,354135.87000000005,2025,7,3,Jul,1,61.44,25.0,64.83,0.0,1.602,0,8791.49,613337.16
REC0002617,PLT017,2025-07-21,Geothermal,Southeast,12401.81,88.2,347250.6,764766.84,620.09,1.57,0,417516.24,2025,7,3,Jul,1,54.59,28.0,61.67,0.05,0.675,0,10758.04,757229.3
REC0002618,PLT018,2025-07-21,Solar,Southeast,19148.99,96.27,478724.71,1129734.49,0.0,0.87,0,651009.78,2025,7,3,Jul,1,57.63,25.0,59.0,0.0,1.368,0,19038.62,1333981.26
REC0002619,PLT019,2025-07-21,Biomass,Southeast,4414.42,63.96,167747.97,360998.87,1015.32,0.05,0,193250.9,2025,7,3,Jul,1,53.53,38.0,81.78,0.23,-1.405,0,5263.14,363509.98
REC0002620,PLT020,2025-07-21,Wind,Southeast,13597.14,72.63,407914.12,1042441.68,0.0,1.63,0,634527.56,2025,7,3,Jul,1,60.87,30.0,76.67,0.0,-0.661,0,12313.96,864400.87
REC0002621,PLT021,2025-07-21,Natural Gas,Midwest,16823.36,88.48,757051.07,1391165.5,7570.51,0.59,0,634114.43,2025,7,3,Jul,0,45.58,45.0,82.69,0.45,0.699,0,16691.78,1197834.66
